chromatin	encode	GRCh38_loFrom_hg19	UBERON_0006631	right_atrium_auricular_region.liftover	91532392	536935
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0006920	esophagus_squamous_epithelium.liftover	40410951	255412
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0007610	tibial_artery.liftover	107055370	630591
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0008367	breast_epithelium.liftover	35227825	226222
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0008450	psoas_muscle.liftover	69898934	410347
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0008952	upper_lobe_of_left_lung.liftover	78749698	477696
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0010414	omental_fat_pad.liftover	40502070	259430
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0011907	gastrocnemius_medialis.liftover	86965672	544008
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0018115	left_renal_pelvis.liftover	23626875	127261
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0018116	right_renal_pelvis.liftover	25556271	137329
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0018117	left_renal_cortex_interstitium.liftover	28132098	145806
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0018118	right_renal_cortex_interstitium.liftover	21693791	118622
chromatin	encode	GRCh38	NTR_0000521	fibroblast_of_skin_of_left_biceps	22815810	140927
chromatin	encode	GRCh38	NTR_0000522	fibroblast_of_skin_of_left_quadriceps	27535204	170226
chromatin	encode	GRCh38	NTR_0000523	fibroblast_of_skin_of_right_quadriceps	46426366	307481
chromatin	encode	GRCh38	NTR_0000524	fibroblast_of_skin_of_scalp	50312934	324873
chromatin	encode	GRCh38	NTR_0000525	fibroblast_of_skin_of_right_biceps	52694874	349578
chromatin	encode	GRCh38	NTR_0000526	fibroblast_of_skin_of_upper_back	52993586	341672
chromatin	encode	GRCh38	NTR_0000527	fibroblast_of_skin_of_back	49950253	331639
chromatin	encode	GRCh38	NTR_0000528	left_arm_bone	28002839	175611
chromatin	encode	GRCh38	NTR_0000529	right_arm_bone	30803190	194296
chromatin	encode	GRCh38	NTR_0000530	left_leg_bone	33258532	212260
chromatin	encode	GRCh38	NTR_0000531	right_leg_bone	36723752	237093
chromatin	encode	GRCh38	UBERON_0000059	large_intestine	76584924	391954
chromatin	encode	GRCh38	UBERON_0000473	testis	20706567	123894
chromatin	encode	GRCh38	UBERON_0000945	stomach	163662522	825606
chromatin	encode	GRCh38	UBERON_0000948	heart	140610779	636391
chromatin	encode	GRCh38	UBERON_0000955	brain	141517876	700385
chromatin	encode	GRCh38	UBERON_0000966	retina	82781054	409813
chromatin	encode	GRCh38	UBERON_0000970	eye	99411900	553144
chromatin	encode	GRCh38	UBERON_0000981	femur	37465376	243522
chromatin	encode	GRCh38	UBERON_0000988	pons	36061941	233576
chromatin	encode	GRCh38	UBERON_0000992	ovary	29667136	171683
